frame,tl_x,tl_y,tl_loss,tr_x,tr_y,tr_loss,bl_x,bl_y,bl_loss,br_x,br_y,br_loss,processing_time_ms
1143,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1144,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1145,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1146,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1147,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1148,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1149,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1150,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1151,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1152,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1153,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1154,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1155,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1156,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1157,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1158,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1159,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1160,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1161,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1162,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1163,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1164,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1165,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1166,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1167,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1168,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1169,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1170,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1171,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1172,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1173,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1174,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1175,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1176,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1177,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1178,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1179,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1180,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1181,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1182,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1183,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1184,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1185,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1186,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1187,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1188,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1189,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1190,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1191,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1192,-41,-47,0.9911,1280,0,nan,0,720,nan,1280,720,nan,36
1193,-38,-34,0.9626,1280,0,nan,0,720,nan,1280,720,nan,36
1194,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1195,-39,-35,0.9953,1280,0,nan,0,720,nan,1280,720,nan,35
1196,-36,-32,0.9577,1280,0,nan,0,720,nan,1280,720,nan,35
1197,-42,-33,0.9390,1280,0,nan,0,720,nan,1280,720,nan,35
1198,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1199,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1200,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1201,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1202,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1203,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1204,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1205,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1206,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1207,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1208,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1209,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1210,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1211,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1212,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1213,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1214,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1215,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1216,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1217,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1218,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1219,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1220,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1221,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1222,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1223,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1224,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1225,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1226,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1227,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1228,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,40
1229,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1230,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1231,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1232,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1233,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1234,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1235,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1236,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1237,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1238,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1239,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1240,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1241,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1242,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1243,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1244,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1245,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1246,0,0,0.9724,1280,0,nan,0,720,nan,1280,720,nan,36
1247,0,0,0.9931,1280,0,nan,0,720,nan,1280,720,nan,38
1248,24,-50,0.9766,1280,0,nan,0,720,nan,1280,720,nan,36
1249,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1250,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1251,-50,-34,0.9220,1280,0,nan,0,720,nan,1280,720,nan,36
1252,-39,-27,0.9952,1280,0,nan,0,720,nan,1280,720,nan,35
1253,22,-43,0.9763,1280,0,nan,0,720,nan,1280,720,nan,36
1254,-22,-9,0.9691,1280,0,nan,0,720,nan,1280,720,nan,35
1255,-33,-48,0.9910,1280,0,nan,0,720,nan,1280,720,nan,35
1256,-44,-49,0.9956,1280,0,nan,0,720,nan,1280,720,nan,36
1257,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1258,-40,-50,0.9823,1280,0,nan,0,720,nan,1280,720,nan,41
1259,-30,-35,0.9907,1280,0,nan,0,720,nan,1280,720,nan,56
1260,-21,-47,0.9683,1280,0,nan,0,720,nan,1280,720,nan,36
1261,-11,-48,0.9817,1280,0,nan,0,720,nan,1280,720,nan,36
1262,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1263,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1264,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1265,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,61
1266,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1267,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1268,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1269,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1270,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1271,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1272,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1273,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1274,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1275,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1276,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1277,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1278,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1279,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1280,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1281,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1282,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1283,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1284,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1285,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1286,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1287,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1288,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1289,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1290,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1291,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1292,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1293,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1294,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1295,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1296,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1297,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1298,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1299,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1300,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1301,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1302,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1303,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1304,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1305,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1306,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1307,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1308,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1309,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1310,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1311,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1312,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1313,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1314,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1315,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1316,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1317,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1318,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1319,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1320,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1321,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1322,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1323,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1324,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1325,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1326,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1327,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1328,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1329,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1330,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1331,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1332,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1333,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1334,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1335,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1336,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1337,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1338,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1339,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1340,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1341,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1342,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1343,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1344,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1345,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1346,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1347,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1348,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1349,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1350,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1351,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1352,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1353,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1354,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1355,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1356,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1357,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1358,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1359,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1360,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1361,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1362,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1363,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1364,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1365,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1366,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1367,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1368,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1369,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1370,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1371,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1372,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1373,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1374,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1375,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1376,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1377,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1378,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1379,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1380,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1381,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1382,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1383,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1384,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1385,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1386,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1387,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1388,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1389,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1390,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1391,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1392,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1393,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1394,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1395,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1396,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1397,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1398,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1399,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1400,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1401,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1402,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1403,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1404,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1405,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1406,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1407,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1408,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,38
1409,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1410,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1411,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1412,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1413,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1414,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1415,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1416,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1417,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1418,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1419,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1420,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1421,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1422,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1423,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1424,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1425,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1426,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1427,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1428,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1429,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1430,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1431,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1432,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1433,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1434,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1435,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1436,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1437,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1438,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1439,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1440,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1441,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1442,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1443,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1444,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1445,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1446,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,45
1447,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1448,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1449,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1450,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1451,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1452,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1453,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1454,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1455,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1456,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1457,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1458,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1459,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1460,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1461,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1462,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1463,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1464,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1465,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1466,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1467,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1468,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1469,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1470,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1471,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1472,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1473,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1474,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1475,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1476,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1477,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1478,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1479,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,54
1480,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,53
1481,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,61
1482,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,49
1483,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,39
1484,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,55
1485,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,43
1486,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,49
1487,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,42
1488,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1489,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1490,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1491,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1492,-3,-50,0.9954,1280,0,nan,0,720,nan,1280,720,nan,35
1493,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1494,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1495,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1496,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1497,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,38
1498,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1499,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1500,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1501,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1502,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1503,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1504,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1505,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1506,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1507,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1508,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1509,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1510,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1511,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1512,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1513,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1514,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1515,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1516,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1517,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
